# PackageID; Layer; Column; Row; TS; TS1; TS2; TriggerTS; TriggerID; ext. TS; ext. TS2; FIFO overflow
58	4	67	98	917	-1	28	23705777152	60539	23705751445	16349212	0
59	4	67	99	976	-1	25	23705777152	60539	23705778128	16349337	0
59	4	71	98	979	-1	72	23705783296	60542	23705778131	16355016	0
59	4	74	287	576	-1	80	23705783296	60542	23705783872	16355024	0
59	4	71	232	575	-1	74	23705783296	60542	23705783871	16355018	0
59	4	74	288	574	-1	89	23705783296	60542	23705783870	16355033	0
59	4	79	233	574	-1	106	23705822208	60561	23705783870	16393706	0
59	4	79	136	382	-1	5	23705822208	60561	23705822590	16393733	0
59	4	25	137	377	-1	70	23705822208	60561	23705822585	16393926	0
59	4	25	269	651	-1	107	23705822208	60561	23705822859	16393963	0
59	4	26	270	650	-1	111	23705822208	60561	23705822858	16393967	0
59	4	25	270	651	-1	115	23705822208	60561	23705822859	16393971	0
59	4	44	271	650	-1	31	23705844736	60572	23705822858	16417055	0
59	4	44	31	228	-1	51	23705844736	60572	23705845988	16417203	0
59	4	103	32	225	-1	25	23705859072	60579	23705845985	16430873	0
59	4	102	169	749	-1	27	23705859072	60579	23705859821	16430875	0
59	4	103	168	747	-1	23	23705859072	60579	23705859819	16430999	0
59	4	102	168	749	-1	87	23705859072	60579	23705859821	16431063	0
59	2	56	251	61	-1	31	23705861120	60580	23705861181	16432159	0
59	2	56	252	61	-1	31	23705861120	60580	23705861181	16432287	0
59	2	56	25	61	-1	68	23705861120	60580	23705861181	16432324	0
59	2	56	24	64	-1	64	23705861120	60580	23705861184	16432320	0
59	2	56	15	61	-1	79	23705861120	60580	23705861181	16432335	0
59	2	56	14	61	-1	68	23705861120	60580	23705861181	16432324	0
59	2	56	13	69	-1	64	23705861120	60580	23705861189	16432448	0
59	4	40	169	742	-1	121	23705873408	60586	23705859814	16444665	0
59	4	76	42	79	-1	107	23705877504	60588	23705873487	16448491	0
59	4	76	229	877	-1	125	23705877504	60588	23705877357	16448509	0
59	4	29	230	875	-1	48	23705885696	60592	23705877355	16458288	0
60	4	28	5	520	-1	42	23705885696	60592	23705887240	16458282	0
60	4	28	6	518	-1	55	23705885696	60592	23705887238	16458423	0
61	4	27	147	571	-1	87	23711738880	63450	23711740475	5534423	0
61	4	27	146	572	-1	97	23711738880	63450	23711740476	5534433	0
61	2	112	94	136	-1	2	23711749120	63455	23711750280	5544194	0
61	4	78	264	941	-1	87	23711804416	63482	23711806381	5600215	0
61	4	78	3	940	-1	126	23711806464	63483	23711806380	5600254	0
61	4	78	2	940	-1	9	23711806464	63483	23711806380	5600265	0
61	4	79	37	940	-1	23	23711806464	63483	23711806380	5600279	0
61	4	21	245	655	-1	113	23711855616	63507	23711856271	5650161	0
